geo_fips,year,pop,pop_change_yoy,pop_change_yoy_pct,pop_change_yoy_pct_diff,rank_pop,rank_pop_change_yoy,rank_pop_change_yoy_pct,rank_pop_change_yoy_pct_diff,state_name,state_abbr
06000,1958,14880000,616000,0.04318564217610768,0.025806072371576724,2,1,5,5,California,CA
08000,1958,1667000,3000,0.0018028846153846155,-0.01557668518914634,33,32,38,38,Colorado,CO
09000,1958,2446000,87000,0.03688003391267486,0.019500464108143902,25,11,7,7,Connecticut,CT
10000,1958,433000,7000,0.01643192488262911,-9.476449219018475e-4,47,29,18,18,Delaware,DE
11000,1958,757000,-6000,-0.007863695937090432,-0.02524326574162139,40,38,47,47,District of Columbia,DC
12000,1958,4630000,258000,0.05901189387008234,0.04163232406555138,10,2,2,2,Florida,FL
13000,1958,3804000,38000,0.01009028146574615,-0.007289288338784807,16,20,30,30,Georgia,GA
15000,1958,605000,32000,0.055846422338568937,0.038466852534037976,45,23,3,3,Hawaii,HI
16000,1958,646000,4000,0.006230529595015576,-0.01114904020951538,43,31,34,34,Idaho,ID
17000,1958,9886000,218000,0.02254861398427803,0.0051690441797470725,4,4,11,11,Illinois,IL
18000,1958,4583000,54000,0.011923161845882093,-0.005456407958648863,11,15,25,25,Indiana,IN
19000,1958,2708000,-8000,-0.0029455081001472753,-0.020325077904678232,24,40,44,44,Iowa,IA
20000,1958,2142000,14000,0.006578947368421052,-0.010800622436109904,28,26,33,33,Kansas,KS
21000,1958,2961000,33000,0.011270491803278689,-0.006109078001252268,22,22,27,27,Kentucky,KY
22000,1958,3155000,40000,0.012841091492776886,-0.004538478311754071,20,18,24,24,Louisiana,LA
23000,1958,944000,1000,0.0010604453870625664,-0.01631912441746839,36,34,40,40,Maine,ME
24000,1958,2982000,109000,0.03793943612948138,0.02055986632495042,21,8,6,6,Maryland,MD
25000,1958,5010000,81000,0.016433353621424222,-9.462161831067344e-4,9,12,17,17,Massachusetts,MA
26000,1958,7667000,98000,0.012947549213898797,-0.0044320205906321596,7,10,23,23,Michigan,MI
27000,1958,3313000,39000,0.011912034208918754,-0.005467535595612203,18,19,26,26,Minnesota,MN
28000,1958,2086000,-2000,-9.578544061302681e-4,-0.018337424210661226,29,36,42,42,Mississippi,MS
29000,1958,4186000,-3000,-7.161613750298401e-4,-0.018095731179560797,13,37,41,41,Missouri,MO
30000,1958,666000,-1000,-0.0014992503748125937,-0.01887882017934355,41,35,43,43,Montana,MT
31000,1958,1383000,-11000,-0.007890961262553802,-0.02527053106708476,34,42,48,48,Nebraska,NE
32000,1958,269000,9000,0.03461538461538462,0.01723581481085366,50,27,8,8,Nevada,NV
33000,1958,581000,9000,0.015734265734265736,-0.001645304070265221,46,27,19,19,New Hampshire,NH
34000,1958,5890000,153000,0.026668990761722154,0.009289420957191197,8,7,9,9,New Jersey,NJ
35000,1958,886000,39000,0.04604486422668241,0.02866529442215145,37,19,4,4,New Mexico,NM
36000,1958,16601000,227000,0.013863442042262123,-0.003516127762268834,1,3,20,20,New York,NY
37000,1958,4376000,8000,0.0018315018315018315,-0.015548067973029125,12,28,37,37,North Carolina,NC
38000,1958,606000,-6000,-0.00980392156862745,-0.027183491373158408,44,38,49,49,North Dakota,ND
39000,1958,9599000,189000,0.02008501594048884,0.002705446135957884,5,5,12,12,Ohio,OH
40000,1958,2267000,-15000,-0.006573181419807186,-0.023952751224338143,27,43,46,46,Oklahoma,OK
41000,1958,1718000,6000,0.0035046728971962616,-0.013874896907334695,32,30,35,35,Oregon,OR
42000,1958,11058000,104000,0.009494248676282636,-0.00788532112824832,3,9,31,31,Pennsylvania,PA
44000,1958,858000,7000,0.008225616921269096,-0.009153952883261861,38,29,32,32,Rhode Island,RI
45000,1958,2304000,30000,0.013192612137203167,-0.00418695766732779,26,24,22,22,South Carolina,SC
46000,1958,656000,-10000,-0.015015015015015015,-0.03239458481954597,42,41,50,50,South Dakota,SD
47000,1958,3471000,37000,0.010774606872451952,-0.006604962932079005,17,21,28,28,Tennessee,TN
48000,1958,9252000,182000,0.020066152149944873,0.002686582345413916,6,6,13,13,Texas,TX
49000,1958,845000,19000,0.023002421307506054,0.005622851502975097,39,25,10,10,Utah,UT
50000,1958,380000,4000,0.010638297872340425,-0.0067412719321905314,48,31,29,29,Vermont,VT
51000,1958,3914000,70000,0.018210197710718003,8.30627906187046e-4,14,13,14,14,Virginia,VA
53000,1958,2773000,49000,0.017988252569750368,6.086827652194114e-4,23,17,15,15,Washington,WA
54000,1958,1845000,2000,0.0010851871947911015,-0.016294382609739855,30,33,39,39,West Virginia,WV
55000,1958,3843000,52000,0.013716697441308361,-0.0036628723632225954,15,16,21,21,Wisconsin,WI
56000,1958,315000,1000,0.0031847133757961785,-0.014194856428734779,49,34,36,36,Wyoming,WY
00000,1959,177136000,2983000,0.017128616790982643,0,,,,,United States,US
01000,1959,3204000,41000,0.012962377489724945,-0.004166239301257698,20,20,35,35,Alabama,AL
02000,1959,224000,0,0,-0.017128616790982643,51,42,50,50,Alaska,AK
04000,1959,1261000,68000,0.05699916177703269,0.03987054498605004,35,12,1,1,Arizona,AZ
05000,1959,1756000,30000,0.01738122827346466,2.5261148248201595e-4,31,24,20,20,Arkansas,AR
06000,1959,15467000,587000,0.0394489247311828,0.022320307940200155,2,1,2,2,California,CA
08000,1959,1710000,43000,0.02579484103179364,0.008666224240810996,33,19,11,11,Colorado,CO
09000,1959,2523000,77000,0.031479967293540474,0.014351350502557831,25,10,6,6,Connecticut,CT
10000,1959,441000,8000,0.018475750577367205,0.001347133786384562,47,37,18,18,Delaware,DE
11000,1959,761000,4000,0.005284015852047556,-0.011844600938935086,40,40,47,47,District of Columbia,DC
12000,1959,4808000,178000,0.03844492440604751,0.02131630761506487,10,2,3,3,Florida,FL
13000,1959,3868000,64000,0.016824395373291272,-3.042214176913714e-4,16,13,24,24,Georgia,GA
15000,1959,622000,17000,0.02809917355371901,0.010970556762736366,44,30,9,9,Hawaii,HI
16000,1959,657000,11000,0.017027863777089782,-1.0075301389286112e-4,43,35,23,23,Idaho,ID
17000,1959,9986000,100000,0.010115314586283633,-0.00701330220469901,4,7,39,39,Illinois,IL
18000,1959,4613000,30000,0.006545930613135501,-0.010582686177847142,11,24,45,45,Indiana,IN
19000,1959,2729000,21000,0.00775480059084195,-0.009373816200140692,24,28,43,43,Iowa,IA
20000,1959,2160000,18000,0.008403361344537815,-0.008725255446444828,28,29,42,42,Kansas,KS
21000,1959,2999000,38000,0.012833502195204323,-0.00429511459577832,22,21,36,36,Kentucky,KY
22000,1959,3208000,53000,0.016798732171156894,-3.298846198257488e-4,19,14,25,25,Louisiana,LA
23000,1959,957000,13000,0.013771186440677966,-0.0033574303503046774,36,33,33,33,Maine,ME
24000,1959,3066000,84000,0.028169014084507043,0.0110403972935244,21,8,8,8,Maryland,MD
25000,1959,5117000,107000,0.021357285429141715,0.004228668638159072,9,6,13,13,Massachusetts,MA
26000,1959,7767000,100000,0.013042911177774879,-0.004085705613207764,7,7,34,34,Michigan,MI
27000,1959,3366000,53000,0.015997585270147902,-0.001131031520834741,18,14,29,29,Minnesota,MN
28000,1959,2138000,52000,0.024928092042186004,0.00779947525120336,29,15,12,12,Mississippi,MS
29000,1959,4258000,72000,0.017200191113234592,7.157432225194868e-5,13,11,22,22,Missouri,MO
30000,1959,669000,3000,0.0045045045045045045,-0.01262411228647814,41,41,49,49,Montana,MT
31000,1959,1397000,14000,0.01012292118582791,-0.007005695605154733,34,32,38,38,Nebraska,NE
32000,1959,279000,10000,0.03717472118959108,0.020046104398608437,50,36,5,5,Nevada,NV
33000,1959,596000,15000,0.025817555938037865,0.008688939147055222,46,31,10,10,New Hampshire,NH
34000,1959,6015000,125000,0.021222410865874362,0.004093794074891719,8,5,14,14,New Jersey,NJ
35000,1959,919000,33000,0.03724604966139955,0.020117432870416906,37,23,4,4,New Mexico,NM
36000,1959,16685000,84000,0.005059936148424793,-0.012068680642557849,1,8,48,48,New York,NY
37000,1959,4458000,82000,0.018738574040219377,0.001609957249236734,12,9,17,17,North Carolina,NC
38000,1959,618000,12000,0.019801980198019802,0.002673363407037159,45,34,15,15,North Dakota,ND
39000,1959,9671000,72000,0.007500781331388686,-0.009627835459593958,5,11,44,44,Ohio,OH
40000,1959,2289000,22000,0.009704455227172474,-0.007424161563810169,27,27,40,40,Oklahoma,OK
41000,1959,1746000,28000,0.01629802095459837,-8.305958363842743e-4,32,25,28,28,Oregon,OR
42000,1959,11234000,176000,0.015916078856936154,-0.001212537934046489,3,3,30,30,Pennsylvania,PA
44000,1959,857000,-1000,-0.0011655011655011655,-0.018294117956483807,39,43,51,51,Rhode Island,RI
45000,1959,2348000,44000,0.019097222222222224,0.0019686054312395805,26,18,16,16,South Carolina,SC
46000,1959,667000,11000,0.01676829268292683,-3.6032410805581297e-4,42,35,26,26,South Dakota,SD
47000,1959,3522000,51000,0.014693171996542784,-0.0024354447944398595,17,16,32,32,Tennessee,TN
48000,1959,9405000,153000,0.016536964980544747,-5.916518104378959e-4,6,4,27,27,Texas,TX
49000,1959,870000,25000,0.029585798816568046,0.012457182025585403,38,26,7,7,Utah,UT
50000,1959,387000,7000,0.018421052631578946,0.0012924358405963024,48,38,19,19,Vermont,VT
51000,1959,3951000,37000,0.009453244762391415,-0.007675372028591228,14,22,41,41,Virginia,VA
53000,1959,2821000,48000,0.01730977280923188,1.8115601824923722e-4,23,17,21,21,Washington,WA
54000,1959,1855000,10000,0.005420054200542005,-0.011708562590440638,30,36,46,46,West Virginia,WV
55000,1959,3891000,48000,0.01249024199843872,-0.0046383747925439235,15,17,37,37,Wisconsin,WI
56000,1959,320000,5000,0.015873015873015872,-0.0012556009179667711,49,39,31,31,Wyoming,WY
00000,1960,179972000,2836000,0.016010297172793786,0,,,,,United States,US
01000,1960,3274000,70000,0.02184769038701623,0.005837393214222445,19,10,16,16,Alabama,AL
02000,1960,229000,5000,0.022321428571428572,0.006311131398634786,51,40,15,15,Alaska,AK
04000,1960,1321000,60000,0.047581284694686754,0.03157098752189297,35,15,1,1,Arizona,AZ
05000,1960,1789000,33000,0.01879271070615034,0.0027824135333565543,31,25,22,22,Arkansas,AR
06000,1960,15870000,403000,0.026055472942393482,0.010045175769599696,2,1,9,9,California,CA
08000,1960,1769000,59000,0.03450292397660819,0.018492626803814402,33,16,5,5,Colorado,CO
09000,1960,2544000,21000,0.008323424494649227,-0.007686872678144559,25,30,46,46,Connecticut,CT
10000,1960,449000,8000,0.018140589569160998,0.0021302923963672123,47,39,25,25,Delaware,DE
11000,1960,765000,4000,0.005256241787122208,-0.010754055385671578,40,41,48,48,District of Columbia,DC
12000,1960,5004000,196000,0.04076539101497504,0.024755093842181254,10,3,3,3,Florida,FL
13000,1960,3956000,88000,0.022750775594622543,0.006740478421828757,16,8,14,14,Georgia,GA
15000,1960,642000,20000,0.03215434083601286,0.016144043663219074,44,31,8,8,Hawaii,HI
16000,1960,671000,14000,0.0213089802130898,0.005298683040296015,43,34,18,18,Idaho,ID
17000,1960,10086000,100000,0.01001401962747847,-0.005996277545315317,4,6,39,39,Illinois,IL
18000,1960,4674000,61000,0.01322349880771732,-0.0027867983650764656,11,14,36,36,Indiana,IN
19000,1960,2756000,27000,0.009893733968486624,-0.006116563204307162,24,27,40,40,Iowa,IA
20000,1960,2183000,23000,0.010648148148148148,-0.005362149024645638,28,29,38,38,Kansas,KS
21000,1960,3041000,42000,0.014004668222740914,-0.002005628950052872,22,22,35,35,Kentucky,KY
22000,1960,3260000,52000,0.016209476309226933,1.9917913643314675e-4,20,18,27,27,Louisiana,LA
23000,1960,975000,18000,0.018808777429467086,0.0027984802566732997,36,32,21,21,Maine,ME
24000,1960,3113000,47000,0.01532941943900848,-6.808777337853067e-4,21,19,29,29,Maryland,MD
25000,1960,5160000,43000,0.008403361344537815,-0.007606935828255971,9,21,45,45,Massachusetts,MA
26000,1960,7834000,67000,0.008626239217200979,-0.0073840579555928074,7,12,43,43,Michigan,MI
27000,1960,3425000,59000,0.017528223410576353,0.0015179262377825672,18,16,26,26,Minnesota,MN
28000,1960,2182000,44000,0.0205799812909261,0.004569684118132314,29,20,19,19,Mississippi,MS
29000,1960,4326000,68000,0.015969938938468764,-4.035823432502195e-5,13,11,28,28,Missouri,MO
30000,1960,679000,10000,0.014947683109118086,-0.0010626140636757,42,38,31,31,Montana,MT
31000,1960,1417000,20000,0.014316392269148175,-0.001693904903645611,34,31,34,34,Nebraska,NE
32000,1960,291000,12000,0.043010752688172046,0.02700045551537826,50,36,2,2,Nevada,NV
33000,1960,609000,13000,0.02181208053691275,0.0058017833641189655,46,35,17,17,New Hampshire,NH
34000,1960,6103000,88000,0.014630091438071488,-0.0013802057347222976,8,8,33,33,New Jersey,NJ
35000,1960,954000,35000,0.03808487486398259,0.022074577691188806,37,23,4,4,New Mexico,NM
36000,1960,16838000,153000,0.009169913095594846,-0.00684038407719894,1,4,41,41,New York,NY
37000,1960,4573000,115000,0.02579632122027815,0.009786024047484364,12,5,11,11,North Carolina,NC
38000,1960,634000,16000,0.025889967637540454,0.009879670464746668,45,33,10,10,North Dakota,ND
39000,1960,9734000,63000,0.006514321166373694,-0.009495976006420092,5,13,47,47,Ohio,OH
40000,1960,2336000,47000,0.02053298383573613,0.004522686662942345,27,19,20,20,Oklahoma,OK
41000,1960,1772000,26000,0.014891179839633447,-0.001119117333160339,32,28,32,32,Oregon,OR
42000,1960,11329000,95000,0.00845647142602813,-0.007553825746765656,3,7,44,44,Pennsylvania,PA
44000,1960,855000,-2000,-0.002333722287047841,-0.018344019459841626,39,43,51,51,Rhode Island,RI
45000,1960,2392000,44000,0.018739352640545145,0.0027290554677513595,26,20,23,23,South Carolina,SC
46000,1960,683000,16000,0.0239880059970015,0.007977708824207713,41,33,12,12,South Dakota,SD
47000,1960,3575000,53000,0.015048268029528676,-9.620291432651095e-4,17,17,30,30,Tennessee,TN
48000,1960,9624000,219000,0.02328548644338118,0.007275189270587394,6,2,13,13,Texas,TX
49000,1960,900000,30000,0.034482758620689655,0.01847246144789587,38,26,6,6,Utah,UT
50000,1960,389000,2000,0.00516795865633075,-0.010842338516463036,48,42,49,49,Vermont,VT
51000,1960,3986000,35000,0.00885851683118198,-0.0071517803416118065,14,23,42,42,Virginia,VA
53000,1960,2855000,34000,0.012052463665366891,-0.003957833507426895,23,24,37,37,Washington,WA
54000,1960,1853000,-2000,-0.001078167115902965,-0.01708846428869675,30,43,50,50,West Virginia,WV
55000,1960,3962000,71000,0.01824723721408378,0.0022369400412899955,15,9,24,24,Wisconsin,WI
56000,1960,331000,11000,0.034375,0.018364702827206217,49,37,7,7,Wyoming,WY
00000,1961,182976000,3004000,0.016691485342164337,0,,,,,United States,US
01000,1961,3316000,42000,0.012828344532681736,-0.0038631408094826018,19,17,30,30,Alabama,AL
02000,1961,238000,9000,0.039301310043668124,0.022609824701503786,51,31,7,7,Alaska,AK
04000,1961,1407000,86000,0.06510219530658592,0.04841070996442159,35,9,2,2,Arizona,AZ
05000,1961,1806000,17000,0.009502515371716043,-0.0071889699704482946,32,25,38,38,Arkansas,AR
06000,1961,16497000,627000,0.039508506616257086,0.02281702127409275,2,1,6,6,California,CA
08000,1961,1844000,75000,0.0423968343697004,0.02570534902753606,30,10,4,4,Colorado,CO
09000,1961,2586000,42000,0.01650943396226415,-1.8205137990018674e-4,25,17,22,22,Connecticut,CT
10000,1961,461000,12000,0.026726057906458798,0.01003457256429446,47,28,9,9,Delaware,DE
11000,1961,778000,13000,0.01699346405228758,3.019787101232428e-4,40,27,21,21,District of Columbia,DC
12000,1961,5243000,239000,0.04776179056754596,0.031070305225381623,9,2,3,3,Florida,FL
13000,1961,4015000,59000,0.014914054600606673,-0.0017774307415576642,15,12,23,23,Georgia,GA
15000,1961,659000,17000,0.0264797507788162,0.009788265436651861,44,25,11,11,Hawaii,HI
16000,1961,684000,13000,0.019374068554396422,0.002682583212232085,43,27,18,18,Idaho,ID
17000,1961,10130000,44000,0.004362482649216736,-0.0123290026929476,4,16,46,46,Illinois,IL
18000,1961,4730000,56000,0.01198117244330338,-0.004710312898860957,11,13,32,32,Indiana,IN
19000,1961,2756000,0,0,-0.016691485342164337,24,36,50,50,Iowa,IA
20000,1961,2215000,32000,0.014658726523133303,-0.002032758819031035,28,19,25,25,Kansas,KS
21000,1961,3054000,13000,0.004274909569220651,-0.012416575772943687,22,27,47,47,Kentucky,KY
22000,1961,3287000,27000,0.008282208588957056,-0.008409276753207282,20,21,41,41,Louisiana,LA
23000,1961,995000,20000,0.020512820512820513,0.0038213351706561753,36,24,13,13,Maine,ME
24000,1961,3176000,63000,0.020237712817218118,0.00354622747505378,21,11,16,16,Maryland,MD
25000,1961,5219000,59000,0.011434108527131783,-0.005257376815032555,10,12,35,35,Massachusetts,MA
26000,1961,7893000,59000,0.007531273934133265,-0.009160211408031072,7,12,42,42,Michigan,MI
27000,1961,3470000,45000,0.013138686131386862,-0.003552799210777476,18,15,29,29,Minnesota,MN
28000,1961,2206000,24000,0.010999083409715857,-0.005692401932448481,29,22,37,37,Mississippi,MS
29000,1961,4349000,23000,0.0053166897827092,-0.011374795559455139,13,23,45,45,Missouri,MO
30000,1961,696000,17000,0.025036818851251842,0.008345333509087505,41,25,12,12,Montana,MT
31000,1961,1446000,29000,0.020465772759350742,0.0037742874171864046,34,20,14,14,Nebraska,NE
32000,1961,315000,24000,0.08247422680412371,0.06578274146195937,50,22,1,1,Nevada,NV
33000,1961,618000,9000,0.014778325123152709,-0.0019131602190116288,46,31,24,24,New Hampshire,NH
34000,1961,6265000,162000,0.02654432246436179,0.009852837122197453,8,5,10,10,New Jersey,NJ
35000,1961,965000,11000,0.011530398322851153,-0.005161087019313185,37,29,34,34,New Mexico,NM
36000,1961,17061000,223000,0.013243853189214871,-0.0034476321529494664,1,3,27,27,New York,NY
37000,1961,4663000,90000,0.01968073474743057,0.002989249405266233,12,8,17,17,North Carolina,NC
38000,1961,641000,7000,0.011041009463722398,-0.005650475878441939,45,32,36,36,North Dakota,ND
39000,1961,9854000,120000,0.012327922745017464,-0.004363562597146873,5,6,31,31,Ohio,OH
40000,1961,2380000,44000,0.018835616438356163,0.002144131096191826,27,16,19,19,Oklahoma,OK
41000,1961,1787000,15000,0.008465011286681716,-0.008226474055482621,33,26,40,40,Oregon,OR
42000,1961,11392000,63000,0.005560949774913938,-0.0111305355672504,3,11,44,44,Pennsylvania,PA
44000,1961,858000,3000,0.0035087719298245615,-0.013182713412339776,39,34,48,48,Rhode Island,RI
45000,1961,2409000,17000,0.007107023411371237,-0.009584461930793101,26,25,43,43,South Carolina,SC
46000,1961,693000,10000,0.014641288433382138,-0.0020501969087821995,42,30,26,26,South Dakota,SD
47000,1961,3622000,47000,0.013146853146853148,-0.0035446321953111898,17,14,28,28,Tennessee,TN
48000,1961,9820000,196000,0.020365752285951787,0.00367426694378745,6,4,15,15,Texas,TX
49000,1961,936000,36000,0.04,0.023308514657835663,38,18,5,5,Utah,UT
50000,1961,390000,1000,0.002570694087403599,-0.01412079125476074,48,35,49,49,Vermont,VT
51000,1961,4095000,109000,0.027345709984947314,0.010654224642782976,14,7,8,8,Virginia,VA
53000,1961,2882000,27000,0.009457092819614711,-0.007234392522549626,23,21,39,39,Washington,WA
54000,1961,1828000,-25000,-0.013491635186184566,-0.030183120528348904,31,37,51,51,West Virginia,WV
55000,1961,4009000,47000,0.011862695608278647,-0.00482878973388569,16,14,33,33,Wisconsin,WI
56000,1961,337000,6000,0.01812688821752266,0.0014354028753583228,49,33,20,20,Wyoming,WY
00000,1962,185739000,2763000,0.015100341028331585,0,,,,,United States,US
01000,1962,3323000,7000,0.0021109770808202654,-0.01298936394751132,20,32,43,43,Alabama,AL
02000,1962,246000,8000,0.03361344537815126,0.018513104349819676,51,31,6,6,Alaska,AK
04000,1962,1471000,64000,0.04548685145700071,0.030386510428669126,34,11,2,2,Arizona,AZ
05000,1962,1853000,47000,0.02602436323366556,0.010924022205333976,31,17,9,9,Arkansas,AR
06000,1962,17072000,575000,0.034854822088864645,0.019754481060533062,2,1,5,5,California,CA
